location_id,on_date,min_temp_c,max_temp_c,precip_mm,conditions,source
281,2025-10-25,19.7,27.7,0.0,Cloudy,Open-Meteo
281,2025-10-26,17.2,27.3,0.0,Cloudy,Open-Meteo
282,2025-10-20,12.0,15.7,26.7,Unknown,Open-Meteo
282,2025-10-21,11.2,20.9,0.4,Light drizzle,Open-Meteo
282,2025-10-22,10.2,22.1,0.0,Clear,Open-Meteo
282,2025-10-23,11.0,25.8,0.0,Clear,Open-Meteo
282,2025-10-24,13.6,30.0,0.0,Cloudy,Open-Meteo
282,2025-10-25,14.6,30.6,0.0,Clear,Open-Meteo
282,2025-10-26,16.9,32.9,0.0,Cloudy,Open-Meteo
283,2025-10-20,12.6,18.1,18.3,Light rain,Open-Meteo
283,2025-10-21,12.7,16.7,1.4,Light drizzle,Open-Meteo
283,2025-10-22,14.9,18.5,0.7,Light drizzle,Open-Meteo
283,2025-10-23,14.4,17.2,3.0,Moderate drizzle,Open-Meteo
283,2025-10-24,12.8,16.7,3.1,Moderate drizzle,Open-Meteo
283,2025-10-25,13.1,18.1,0.2,Light drizzle,Open-Meteo
283,2025-10-26,13.6,19.2,1.2,Light drizzle,Open-Meteo
284,2025-10-20,25.8,38.5,0.0,Clear,Open-Meteo
284,2025-10-21,24.6,38.3,0.0,Clear,Open-Meteo
284,2025-10-22,25.9,37.9,0.0,Cloudy,Open-Meteo
284,2025-10-23,28.6,36.4,0.0,Cloudy,Open-Meteo
284,2025-10-24,25.9,39.2,0.0,Cloudy,Open-Meteo
284,2025-10-25,25.1,38.5,0.0,Cloudy,Open-Meteo
284,2025-10-26,23.5,38.0,0.0,Clear,Open-Meteo
285,2025-10-20,9.2,10.2,0.0,Cloudy,Open-Meteo
285,2025-10-21,10.0,11.3,0.0,Cloudy,Open-Meteo
285,2025-10-22,11.4,12.6,0.0,Cloudy,Open-Meteo
285,2025-10-23,11.3,13.4,0.0,Cloudy,Open-Meteo
285,2025-10-24,12.2,13.9,0.0,Cloudy,Open-Meteo
285,2025-10-25,12.1,15.7,1.3,Light drizzle,Open-Meteo
285,2025-10-26,9.3,14.8,2.1,Unknown,Open-Meteo
286,2025-10-20,8.0,12.5,0.0,Cloudy,Open-Meteo
286,2025-10-21,6.3,13.4,0.0,Cloudy,Open-Meteo
286,2025-10-22,7.2,14.6,0.0,Cloudy,Open-Meteo
286,2025-10-23,8.4,16.0,0.0,Cloudy,Open-Meteo
286,2025-10-24,7.8,16.1,0.0,Cloudy,Open-Meteo
286,2025-10-25,10.6,13.3,5.1,Moderate drizzle,Open-Meteo
286,2025-10-26,6.4,17.4,0.0,Cloudy,Open-Meteo
287,2025-10-20,22.5,30.8,6.8,Moderate rain,Open-Meteo
287,2025-10-21,21.7,28.6,22.7,Moderate rain,Open-Meteo
287,2025-10-22,21.0,27.2,36.1,Unknown,Open-Meteo
287,2025-10-23,21.5,27.5,16.5,Moderate rain,Open-Meteo
287,2025-10-24,21.2,28.9,14.9,Moderate rain,Open-Meteo
287,2025-10-25,21.4,27.2,7.6,Moderate rain,Open-Meteo
287,2025-10-26,21.3,29.4,2.7,Moderate drizzle,Open-Meteo
288,2025-10-20,8.8,15.3,1.1,Light drizzle,Open-Meteo
288,2025-10-21,12.3,16.8,1.6,Moderate drizzle,Open-Meteo
288,2025-10-22,12.3,16.8,6.3,Light rain,Open-Meteo
288,2025-10-23,9.1,14.9,18.1,Moderate rain,Open-Meteo
288,2025-10-24,7.2,10.6,0.3,Light drizzle,Open-Meteo
288,2025-10-25,7.5,12.7,4.9,Unknown,Open-Meteo
288,2025-10-26,6.3,9.5,1.6,Moderate drizzle,Open-Meteo
289,2025-10-20,-2.6,2.6,0.0,Clear,Open-Meteo
289,2025-10-21,-2.9,5.2,0.0,Clear,Open-Meteo
289,2025-10-22,-3.8,6.5,0.0,Clear,Open-Meteo
289,2025-10-23,-2.6,5.2,0.0,Cloudy,Open-Meteo
289,2025-10-24,-2.4,7.3,0.0,Cloudy,Open-Meteo
289,2025-10-25,-2.2,7.1,0.0,Cloudy,Open-Meteo
289,2025-10-26,-2.9,3.7,0.0,Cloudy,Open-Meteo
290,2025-10-20,11.9,22.5,0.2,Light drizzle,Open-Meteo
290,2025-10-21,13.3,20.2,4.8,Light rain,Open-Meteo
290,2025-10-22,12.8,21.5,7.7,Moderate rain,Open-Meteo
290,2025-10-23,16.1,22.0,16.7,Moderate rain,Open-Meteo
290,2025-10-24,12.4,21.3,0.0,Partly cloudy,Open-Meteo
290,2025-10-25,13.6,20.7,27.0,Moderate rain,Open-Meteo
290,2025-10-26,14.5,21.0,1.8,Unknown,Open-Meteo
291,2025-10-20,24.0,30.8,25.6,Moderate rain,Open-Meteo
291,2025-10-21,23.2,29.3,0.2,Light drizzle,Open-Meteo
291,2025-10-22,23.2,31.7,0.0,Cloudy,Open-Meteo
291,2025-10-23,24.1,29.8,0.9,Moderate drizzle,Open-Meteo
291,2025-10-24,25.0,30.3,0.7,Moderate drizzle,Open-Meteo
291,2025-10-25,24.4,30.9,3.8,Light rain,Open-Meteo
291,2025-10-26,22.7,30.4,37.5,Unknown,Open-Meteo
292,2025-10-20,14.3,20.7,9.8,Unknown,Open-Meteo
292,2025-10-21,8.7,19.1,0.0,Partly cloudy,Open-Meteo
292,2025-10-22,12.4,16.9,8.9,Moderate rain,Open-Meteo
292,2025-10-23,9.6,15.3,0.1,Light drizzle,Open-Meteo
292,2025-10-24,6.4,14.8,0.1,Light drizzle,Open-Meteo
292,2025-10-25,6.4,14.4,0.0,Cloudy,Open-Meteo
292,2025-10-26,7.4,14.4,0.0,Cloudy,Open-Meteo
293,2025-10-20,11.5,15.8,0.2,Light drizzle,Open-Meteo
293,2025-10-21,10.6,13.2,0.0,Cloudy,Open-Meteo
293,2025-10-22,11.2,16.5,0.0,Cloudy,Open-Meteo
293,2025-10-23,12.7,19.3,0.0,Cloudy,Open-Meteo
293,2025-10-24,12.8,20.1,0.0,Cloudy,Open-Meteo
293,2025-10-25,13.1,20.0,0.0,Cloudy,Open-Meteo
293,2025-10-26,12.7,20.1,0.0,Cloudy,Open-Meteo
294,2025-10-20,11.4,13.9,8.4,Light rain,Open-Meteo
294,2025-10-21,11.3,17.5,0.0,Cloudy,Open-Meteo
294,2025-10-22,13.1,17.5,0.0,Cloudy,Open-Meteo
294,2025-10-23,12.6,18.1,2.8,Moderate drizzle,Open-Meteo
294,2025-10-24,11.2,14.8,3.1,Moderate drizzle,Open-Meteo
294,2025-10-25,10.8,18.0,0.2,Light drizzle,Open-Meteo
294,2025-10-26,10.5,17.2,0.0,Cloudy,Open-Meteo
295,2025-10-20,5.0,10.7,0.0,Cloudy,Open-Meteo
295,2025-10-21,5.1,12.3,0.0,Partly cloudy,Open-Meteo
295,2025-10-22,6.4,14.2,0.0,Cloudy,Open-Meteo
295,2025-10-23,7.3,13.6,0.0,Cloudy,Open-Meteo
295,2025-10-24,9.2,15.6,0.0,Cloudy,Open-Meteo
295,2025-10-25,8.4,17.4,0.0,Cloudy,Open-Meteo
295,2025-10-26,4.5,15.4,0.0,Mainly clear,Open-Meteo
296,2025-10-20,16.8,28.8,0.0,Cloudy,Open-Meteo
296,2025-10-21,17.7,31.1,0.0,Cloudy,Open-Meteo
296,2025-10-22,18.6,29.6,0.0,Partly cloudy,Open-Meteo
296,2025-10-23,20.4,34.8,1.2,Unknown,Open-Meteo
296,2025-10-24,20.8,32.7,0.0,Cloudy,Open-Meteo
296,2025-10-25,19.3,28.6,0.0,Cloudy,Open-Meteo
296,2025-10-26,21.0,31.6,13.4,Moderate rain,Open-Meteo
297,2025-10-20,-0.4,8.2,0.0,Clear,Open-Meteo
297,2025-10-21,-0.2,9.4,0.0,Clear,Open-Meteo
297,2025-10-22,1.3,10.9,0.0,Cloudy,Open-Meteo
297,2025-10-23,-0.3,10.9,0.0,Cloudy,Open-Meteo
297,2025-10-24,2.4,11.1,0.0,Cloudy,Open-Meteo
297,2025-10-25,3.0,15.9,0.0,Clear,Open-Meteo
297,2025-10-26,0.1,8.3,0.0,Clear,Open-Meteo
298,2025-10-20,8.1,21.4,0.0,Partly cloudy,Open-Meteo
298,2025-10-21,2.1,22.3,0.0,Mainly clear,Open-Meteo
298,2025-10-22,3.0,22.0,0.0,Partly cloudy,Open-Meteo
298,2025-10-23,5.3,21.3,0.0,Cloudy,Open-Meteo
298,2025-10-24,7.1,18.3,0.3,Light drizzle,Open-Meteo
298,2025-10-25,4.2,22.0,0.0,Clear,Open-Meteo
298,2025-10-26,6.5,23.0,0.0,Cloudy,Open-Meteo
299,2025-10-20,2.2,7.1,0.4,Light drizzle,Open-Meteo
299,2025-10-21,2.8,7.8,0.1,Light drizzle,Open-Meteo
299,2025-10-22,3.6,9.5,1.1,Light drizzle,Open-Meteo
299,2025-10-23,4.4,12.4,0.0,Cloudy,Open-Meteo
299,2025-10-24,3.3,15.2,0.0,Cloudy,Open-Meteo
299,2025-10-25,1.4,14.8,1.4,Unknown,Open-Meteo
299,2025-10-26,-3.8,10.7,0.0,Clear,Open-Meteo
300,2025-10-20,16.6,26.8,0.7,Light drizzle,Open-Meteo
300,2025-10-21,14.8,21.3,2.8,Moderate drizzle,Open-Meteo
300,2025-10-22,14.4,19.7,1.3,Moderate drizzle,Open-Meteo
300,2025-10-23,13.9,23.5,0.1,Light drizzle,Open-Meteo
300,2025-10-24,15.1,25.8,0.0,Cloudy,Open-Meteo
300,2025-10-25,17.1,23.4,0.0,Cloudy,Open-Meteo
300,2025-10-26,17.1,27.2,0.0,Cloudy,Open-Meteo
301,2025-10-20,22.9,33.9,0.0,Clear,Open-Meteo
301,2025-10-21,23.6,33.2,0.0,Mainly clear,Open-Meteo
301,2025-10-22,23.4,33.1,0.0,Clear,Open-Meteo
301,2025-10-23,24.1,33.2,1.3,Moderate drizzle,Open-Meteo
301,2025-10-24,22.7,32.9,0.0,Mainly clear,Open-Meteo
301,2025-10-25,23.2,32.6,0.0,Partly cloudy,Open-Meteo
301,2025-10-26,23.6,32.4,0.0,Partly cloudy,Open-Meteo
302,2025-10-20,21.5,30.1,0.0,Cloudy,Open-Meteo
302,2025-10-21,17.2,22.9,41.8,Unknown,Open-Meteo
302,2025-10-22,16.2,19.4,6.2,Unknown,Open-Meteo
302,2025-10-23,17.1,24.8,0.1,Light drizzle,Open-Meteo
302,2025-10-24,19.3,25.1,0.0,Cloudy,Open-Meteo
302,2025-10-25,21.0,29.9,0.0,Cloudy,Open-Meteo
302,2025-10-26,19.8,30.1,1.6,Unknown,Open-Meteo
303,2025-10-20,26.2,30.8,2.4,Light rain,Open-Meteo
303,2025-10-21,24.5,30.3,12.3,Moderate rain,Open-Meteo
303,2025-10-22,24.7,29.7,8.0,Moderate rain,Open-Meteo
303,2025-10-23,25.1,30.9,5.4,Moderate rain,Open-Meteo
303,2025-10-24,26.4,30.9,5.8,Moderate rain,Open-Meteo
303,2025-10-25,24.0,30.1,10.0,Unknown,Open-Meteo
303,2025-10-26,24.7,31.4,5.2,Moderate rain,Open-Meteo
304,2025-10-20,22.0,30.9,0.0,Cloudy,Open-Meteo
304,2025-10-21,18.6,25.1,1.3,Light drizzle,Open-Meteo
304,2025-10-22,18.3,21.4,1.0,Light drizzle,Open-Meteo
304,2025-10-23,19.3,25.6,0.0,Cloudy,Open-Meteo
304,2025-10-24,19.8,27.5,0.0,Cloudy,Open-Meteo
304,2025-10-25,21.9,30.6,0.0,Cloudy,Open-Meteo
304,2025-10-26,20.3,32.4,0.0,Cloudy,Open-Meteo
305,2025-10-20,-1.9,5.7,0.0,Partly cloudy,Open-Meteo
305,2025-10-21,0.2,8.2,10.5,Snow fall,Open-Meteo
305,2025-10-22,3.9,9.4,2.9,Light rain,Open-Meteo
305,2025-10-23,2.0,10.2,0.7,Moderate drizzle,Open-Meteo
305,2025-10-24,-4.6,8.0,7.6,Unknown,Open-Meteo
305,2025-10-25,-5.8,7.6,0.0,Cloudy,Open-Meteo
305,2025-10-26,-5.3,3.4,0.0,Clear,Open-Meteo
306,2025-10-20,18.0,26.2,0.1,Light drizzle,Open-Meteo
306,2025-10-21,15.8,21.7,0.4,Light drizzle,Open-Meteo
306,2025-10-22,15.9,22.1,0.0,Cloudy,Open-Meteo
306,2025-10-23,16.4,24.8,0.0,Cloudy,Open-Meteo
306,2025-10-24,15.8,25.0,0.0,Cloudy,Open-Meteo
306,2025-10-25,16.8,27.1,0.0,Partly cloudy,Open-Meteo
306,2025-10-26,15.2,28.1,0.0,Cloudy,Open-Meteo
307,2025-10-20,6.7,11.6,0.0,Cloudy,Open-Meteo
307,2025-10-21,5.1,14.4,0.0,Cloudy,Open-Meteo
307,2025-10-22,6.5,14.4,0.0,Cloudy,Open-Meteo
307,2025-10-23,8.6,14.7,0.0,Cloudy,Open-Meteo
307,2025-10-24,8.2,15.4,0.0,Cloudy,Open-Meteo
307,2025-10-25,9.4,14.2,0.0,Cloudy,Open-Meteo
307,2025-10-26,4.6,15.2,0.1,Light drizzle,Open-Meteo
308,2025-10-20,8.4,13.7,5.2,Moderate drizzle,Open-Meteo
308,2025-10-21,8.7,13.6,0.4,Light drizzle,Open-Meteo
308,2025-10-22,8.5,16.6,0.0,Cloudy,Open-Meteo
308,2025-10-23,9.2,17.5,0.0,Partly cloudy,Open-Meteo
308,2025-10-24,10.9,19.9,0.0,Cloudy,Open-Meteo
308,2025-10-25,10.7,15.4,4.7,Light rain,Open-Meteo
308,2025-10-26,8.8,17.2,0.0,Cloudy,Open-Meteo
309,2025-10-20,3.7,12.3,0.0,Cloudy,Open-Meteo
309,2025-10-21,3.5,13.2,0.0,Mainly clear,Open-Meteo
309,2025-10-22,6.1,14.3,0.0,Cloudy,Open-Meteo
309,2025-10-23,7.8,15.3,0.0,Cloudy,Open-Meteo
309,2025-10-24,8.9,16.0,0.0,Cloudy,Open-Meteo
309,2025-10-25,8.6,14.5,0.0,Cloudy,Open-Meteo
309,2025-10-26,3.5,15.1,0.1,Light drizzle,Open-Meteo
310,2025-10-20,23.6,29.6,11.9,Unknown,Open-Meteo
310,2025-10-21,24.1,28.9,5.1,Light rain,Open-Meteo
310,2025-10-22,23.7,26.5,17.4,Moderate rain,Open-Meteo
310,2025-10-23,23.5,28.5,25.2,Moderate rain,Open-Meteo
310,2025-10-24,23.6,28.5,19.7,Moderate rain,Open-Meteo
310,2025-10-25,24.1,28.9,4.3,Unknown,Open-Meteo
310,2025-10-26,24.0,28.5,18.1,Moderate rain,Open-Meteo
311,2025-10-20,6.3,14.7,0.5,Light drizzle,Open-Meteo
311,2025-10-21,7.8,16.3,2.0,Moderate drizzle,Open-Meteo
311,2025-10-22,9.8,15.7,4.7,Light rain,Open-Meteo
311,2025-10-23,8.3,15.3,8.2,Light rain,Open-Meteo
311,2025-10-24,6.0,8.5,0.5,Moderate drizzle,Open-Meteo
311,2025-10-25,4.6,9.8,14.5,Snow fall,Open-Meteo
311,2025-10-26,4.5,8.9,1.8,Unknown,Open-Meteo
312,2025-10-20,18.3,26.5,6.2,Unknown,Open-Meteo
312,2025-10-21,17.5,24.1,10.6,Moderate rain,Open-Meteo
312,2025-10-22,17.6,21.7,2.4,Moderate drizzle,Open-Meteo
312,2025-10-23,19.3,25.0,0.0,Cloudy,Open-Meteo
312,2025-10-24,19.2,26.5,0.0,Cloudy,Open-Meteo
312,2025-10-25,20.7,27.5,0.0,Cloudy,Open-Meteo
312,2025-10-26,20.0,26.9,0.0,Cloudy,Open-Meteo
313,2025-10-20,10.4,14.1,4.0,Moderate rain,Open-Meteo
313,2025-10-21,9.1,13.6,0.9,Moderate drizzle,Open-Meteo
313,2025-10-22,7.9,12.4,3.7,Light rain,Open-Meteo
313,2025-10-23,5.7,10.7,6.6,Light rain,Open-Meteo
313,2025-10-24,5.2,11.4,1.2,Moderate drizzle,Open-Meteo
313,2025-10-25,4.5,9.4,1.2,Light drizzle,Open-Meteo
313,2025-10-26,4.2,10.7,0.8,Light drizzle,Open-Meteo
314,2025-10-20,22.1,27.8,4.9,Light rain,Open-Meteo
314,2025-10-21,22.3,29.8,2.8,Moderate drizzle,Open-Meteo
314,2025-10-22,22.2,30.1,0.8,Light drizzle,Open-Meteo
314,2025-10-23,23.2,29.4,9.2,Moderate rain,Open-Meteo
314,2025-10-24,22.2,28.5,4.1,Unknown,Open-Meteo
314,2025-10-25,22.6,29.3,3.1,Moderate drizzle,Open-Meteo
314,2025-10-26,22.3,29.9,1.7,Moderate drizzle,Open-Meteo
315,2025-10-20,13.7,26.8,0.0,Cloudy,Open-Meteo
315,2025-10-21,14.2,27.7,0.0,Mainly clear,Open-Meteo
315,2025-10-22,15.7,27.2,0.0,Clear,Open-Meteo
315,2025-10-23,16.5,29.3,0.0,Clear,Open-Meteo
315,2025-10-24,16.9,29.5,0.0,Clear,Open-Meteo
315,2025-10-25,13.9,27.7,0.0,Clear,Open-Meteo
315,2025-10-26,14.5,26.8,0.0,Clear,Open-Meteo
316,2025-10-20,25.1,32.9,1.9,Light rain,Open-Meteo
316,2025-10-21,25.7,32.8,2.1,Moderate drizzle,Open-Meteo
316,2025-10-22,23.2,32.8,5.1,Moderate rain,Open-Meteo
316,2025-10-23,23.9,32.7,2.3,Unknown,Open-Meteo
316,2025-10-24,24.2,32.2,0.7,Moderate drizzle,Open-Meteo
316,2025-10-25,23.2,32.2,5.1,Moderate rain,Open-Meteo
316,2025-10-26,23.1,32.1,0.1,Light drizzle,Open-Meteo
317,2025-10-20,22.3,31.7,15.1,Moderate rain,Open-Meteo
317,2025-10-21,22.2,29.6,6.0,Light rain,Open-Meteo
317,2025-10-22,23.1,32.7,0.7,Light drizzle,Open-Meteo
317,2025-10-23,21.8,31.6,10.6,Moderate rain,Open-Meteo
317,2025-10-24,23.1,32.5,11.6,Unknown,Open-Meteo
317,2025-10-25,23.8,32.4,1.2,Moderate drizzle,Open-Meteo
317,2025-10-26,23.9,31.5,0.7,Light drizzle,Open-Meteo
318,2025-10-20,21.4,28.7,0.1,Light drizzle,Open-Meteo
318,2025-10-21,17.3,23.4,4.4,Light rain,Open-Meteo
318,2025-10-22,16.6,19.6,3.8,Moderate drizzle,Open-Meteo
318,2025-10-23,17.3,20.7,3.6,Moderate drizzle,Open-Meteo
318,2025-10-24,19.8,24.5,0.0,Cloudy,Open-Meteo
318,2025-10-25,21.4,26.0,0.0,Cloudy,Open-Meteo
318,2025-10-26,20.7,27.8,0.0,Cloudy,Open-Meteo
319,2025-10-20,8.0,22.9,0.0,Cloudy,Open-Meteo
319,2025-10-21,7.6,22.9,0.0,Cloudy,Open-Meteo
319,2025-10-22,6.4,22.5,0.0,Cloudy,Open-Meteo
319,2025-10-23,8.7,23.7,0.0,Cloudy,Open-Meteo
319,2025-10-24,9.1,24.7,0.0,Cloudy,Open-Meteo
319,2025-10-25,10.0,24.8,0.0,Cloudy,Open-Meteo
319,2025-10-26,10.2,25.6,0.0,Cloudy,Open-Meteo
320,2025-10-20,24.6,35.7,0.0,Clear,Open-Meteo
320,2025-10-21,25.4,34.8,7.2,Light rain,Open-Meteo
320,2025-10-22,25.2,34.1,3.7,Light rain,Open-Meteo
320,2025-10-23,26.0,35.0,0.9,Light drizzle,Open-Meteo
320,2025-10-24,25.4,32.5,10.2,Unknown,Open-Meteo
320,2025-10-25,24.6,30.5,27.2,Unknown,Open-Meteo
320,2025-10-26,23.5,27.6,32.5,Moderate rain,Open-Meteo
321,2025-10-20,16.3,25.8,3.8,Moderate drizzle,Open-Meteo
321,2025-10-21,16.0,25.3,21.1,Unknown,Open-Meteo
321,2025-10-22,16.5,23.9,17.5,Moderate rain,Open-Meteo
321,2025-10-23,14.4,25.8,3.0,Light rain,Open-Meteo
321,2025-10-24,16.8,26.0,10.4,Moderate rain,Open-Meteo
321,2025-10-25,17.0,25.7,5.3,Light rain,Open-Meteo
321,2025-10-26,16.0,25.5,9.4,Moderate rain,Open-Meteo
322,2025-10-20,4.6,10.3,0.5,Light drizzle,Open-Meteo
322,2025-10-21,4.7,11.5,0.0,Cloudy,Open-Meteo
322,2025-10-22,4.4,12.9,0.8,Snow fall,Open-Meteo
322,2025-10-23,1.6,7.7,0.6,Light drizzle,Open-Meteo
322,2025-10-24,1.8,11.0,0.4,Light drizzle,Open-Meteo
322,2025-10-25,4.1,10.7,0.6,Light drizzle,Open-Meteo
322,2025-10-26,0.2,10.9,0.3,Light drizzle,Open-Meteo
323,2025-10-20,14.3,20.0,0.0,Cloudy,Open-Meteo
323,2025-10-21,12.9,17.7,0.2,Light drizzle,Open-Meteo
323,2025-10-22,12.1,19.5,0.0,Cloudy,Open-Meteo
323,2025-10-23,13.8,21.3,0.0,Cloudy,Open-Meteo
323,2025-10-24,14.2,21.5,0.0,Cloudy,Open-Meteo
323,2025-10-25,15.8,21.2,0.0,Cloudy,Open-Meteo
323,2025-10-26,12.5,20.6,0.0,Cloudy,Open-Meteo
324,2025-10-20,9.1,10.5,0.0,Cloudy,Open-Meteo
324,2025-10-21,9.3,12.4,0.0,Cloudy,Open-Meteo
324,2025-10-22,10.7,13.1,0.0,Cloudy,Open-Meteo
324,2025-10-23,10.2,13.7,0.0,Cloudy,Open-Meteo
324,2025-10-24,8.6,14.3,0.0,Cloudy,Open-Meteo
324,2025-10-25,11.0,17.2,0.0,Cloudy,Open-Meteo
324,2025-10-26,6.1,14.7,0.9,Light drizzle,Open-Meteo
325,2025-10-20,19.5,28.0,0.0,Cloudy,Open-Meteo
325,2025-10-21,16.6,22.3,1.4,Moderate drizzle,Open-Meteo
325,2025-10-22,14.8,18.8,8.2,Moderate drizzle,Open-Meteo
325,2025-10-23,16.2,21.5,0.0,Cloudy,Open-Meteo
325,2025-10-24,18.9,23.5,0.0,Cloudy,Open-Meteo
325,2025-10-25,20.3,27.6,0.0,Partly cloudy,Open-Meteo
325,2025-10-26,18.9,28.8,0.0,Cloudy,Open-Meteo
326,2025-10-20,11.8,17.9,0.0,Cloudy,Open-Meteo
326,2025-10-21,11.1,13.6,0.0,Cloudy,Open-Meteo
326,2025-10-22,9.7,17.7,0.0,Cloudy,Open-Meteo
326,2025-10-23,10.7,18.3,0.0,Cloudy,Open-Meteo
326,2025-10-24,11.6,19.4,0.0,Cloudy,Open-Meteo
326,2025-10-25,14.3,19.3,0.0,Cloudy,Open-Meteo
326,2025-10-26,13.1,17.3,0.1,Light drizzle,Open-Meteo
327,2025-10-20,21.8,32.2,0.3,Light drizzle,Open-Meteo
327,2025-10-21,23.5,33.0,0.0,Cloudy,Open-Meteo
327,2025-10-22,24.1,33.1,0.8,Light drizzle,Open-Meteo
327,2025-10-23,24.0,33.0,2.0,Light rain,Open-Meteo
327,2025-10-24,23.0,33.7,0.0,Mainly clear,Open-Meteo
327,2025-10-25,23.0,33.2,0.0,Cloudy,Open-Meteo
327,2025-10-26,23.7,29.8,0.2,Light drizzle,Open-Meteo
328,2025-10-20,3.9,12.0,2.3,Moderate drizzle,Open-Meteo
328,2025-10-21,10.5,14.2,1.9,Moderate drizzle,Open-Meteo
328,2025-10-22,9.8,14.3,0.7,Moderate drizzle,Open-Meteo
328,2025-10-23,8.7,14.8,9.1,Moderate rain,Open-Meteo
328,2025-10-24,7.8,11.1,0.9,Light drizzle,Open-Meteo
328,2025-10-25,7.2,10.5,9.7,Moderate rain,Open-Meteo
328,2025-10-26,4.6,10.3,11.0,Snow fall,Open-Meteo
329,2025-10-20,22.7,24.7,142.6,Unknown,Open-Meteo
329,2025-10-21,22.2,23.5,92.9,Unknown,Open-Meteo
329,2025-10-22,22.2,23.4,40.5,Moderate rain,Open-Meteo
329,2025-10-23,22.0,25.9,14.6,Light rain,Open-Meteo
329,2025-10-24,22.1,24.2,10.5,Unknown,Open-Meteo
329,2025-10-25,22.9,26.0,2.9,Moderate drizzle,Open-Meteo
329,2025-10-26,21.2,25.2,1.2,Light drizzle,Open-Meteo
330,2025-10-20,8.2,11.9,6.0,Moderate drizzle,Open-Meteo
330,2025-10-21,9.0,13.7,0.0,Cloudy,Open-Meteo
330,2025-10-22,10.5,15.3,0.0,Cloudy,Open-Meteo
330,2025-10-23,11.4,17.1,0.5,Light drizzle,Open-Meteo
330,2025-10-24,10.3,11.9,5.6,Moderate drizzle,Open-Meteo
330,2025-10-25,7.7,15.1,1.3,Moderate drizzle,Open-Meteo
330,2025-10-26,8.7,19.5,0.0,Cloudy,Open-Meteo
331,2025-10-20,14.4,18.7,8.1,Unknown,Open-Meteo
331,2025-10-21,14.5,16.4,2.8,Moderate drizzle,Open-Meteo
331,2025-10-22,15.2,18.3,0.5,Light drizzle,Open-Meteo
331,2025-10-23,14.8,19.3,2.1,Moderate drizzle,Open-Meteo
331,2025-10-24,13.8,16.8,2.9,Moderate drizzle,Open-Meteo
331,2025-10-25,14.1,19.6,2.0,Moderate drizzle,Open-Meteo
331,2025-10-26,13.5,20.1,3.1,Moderate drizzle,Open-Meteo
332,2025-10-20,16.4,26.4,1.6,Light drizzle,Open-Meteo
332,2025-10-21,14.5,16.7,8.3,Moderate drizzle,Open-Meteo
332,2025-10-22,14.0,19.8,0.3,Light drizzle,Open-Meteo
332,2025-10-23,14.2,23.5,0.0,Cloudy,Open-Meteo
332,2025-10-24,15.1,25.3,0.0,Cloudy,Open-Meteo
332,2025-10-25,16.4,24.3,0.0,Cloudy,Open-Meteo
332,2025-10-26,15.4,25.9,0.0,Cloudy,Open-Meteo
333,2025-10-20,8.0,19.3,0.1,Light drizzle,Open-Meteo
333,2025-10-21,7.5,20.2,0.0,Cloudy,Open-Meteo
333,2025-10-22,8.0,19.6,0.0,Cloudy,Open-Meteo
333,2025-10-23,7.9,20.6,0.0,Cloudy,Open-Meteo
333,2025-10-24,7.9,20.3,0.0,Cloudy,Open-Meteo
333,2025-10-25,8.9,21.0,0.0,Mainly clear,Open-Meteo
333,2025-10-26,8.9,22.4,0.0,Cloudy,Open-Meteo
334,2025-10-20,11.3,16.7,1.6,Light drizzle,Open-Meteo
334,2025-10-21,10.7,15.4,0.4,Light drizzle,Open-Meteo
334,2025-10-22,9.9,18.4,0.0,Cloudy,Open-Meteo
334,2025-10-23,10.6,19.0,0.0,Cloudy,Open-Meteo
334,2025-10-24,12.9,19.9,0.0,Cloudy,Open-Meteo
334,2025-10-25,13.2,19.7,1.1,Moderate drizzle,Open-Meteo
334,2025-10-26,12.5,18.0,0.4,Light drizzle,Open-Meteo
335,2025-10-20,19.9,27.0,1.7,Unknown,Open-Meteo
335,2025-10-21,19.8,27.6,0.1,Light drizzle,Open-Meteo
335,2025-10-22,20.2,27.7,9.5,Moderate rain,Open-Meteo
335,2025-10-23,20.0,26.8,2.7,Light rain,Open-Meteo
335,2025-10-24,20.2,27.1,12.4,Unknown,Open-Meteo
335,2025-10-25,20.4,26.6,5.3,Light rain,Open-Meteo
335,2025-10-26,20.6,27.1,7.5,Moderate rain,Open-Meteo
336,2025-10-20,21.8,30.1,1.2,Moderate drizzle,Open-Meteo
336,2025-10-21,17.7,22.7,11.8,Unknown,Open-Meteo
336,2025-10-22,16.3,18.4,11.3,Light rain,Open-Meteo
336,2025-10-23,16.3,20.8,2.8,Moderate drizzle,Open-Meteo
336,2025-10-24,20.1,23.8,0.0,Cloudy,Open-Meteo
336,2025-10-25,21.9,26.9,0.0,Cloudy,Open-Meteo
336,2025-10-26,21.3,29.0,0.0,Cloudy,Open-Meteo
337,2025-10-20,1.2,8.6,0.0,Clear,Open-Meteo
337,2025-10-21,1.5,9.8,0.0,Clear,Open-Meteo
337,2025-10-22,3.6,11.4,0.0,Cloudy,Open-Meteo
337,2025-10-23,1.7,11.3,0.0,Cloudy,Open-Meteo
337,2025-10-24,4.3,9.8,0.0,Cloudy,Open-Meteo
337,2025-10-25,4.3,13.8,0.0,Clear,Open-Meteo
337,2025-10-26,1.7,9.2,0.0,Clear,Open-Meteo
